alg_name,K,n,error_bool,meas_error_bool,error_rate,positive,number_of_runs,T
object,int64,int64,bool,bool,float64,int64,int64,int64
Signal,15,15,True,True,0.02,7329,15072,258000
Signal,15,15,True,True,0.02,7320,15072,259000
Signal,15,15,True,True,0.02,7314,15072,260000
Signal,15,15,True,True,0.02,7323,15072,261000
Signal,15,15,True,True,0.02,7348,15072,262000
Signal,15,15,True,True,0.02,7343,15072,263000
Signal,15,15,True,True,0.02,7371,15072,264000
Signal,15,15,True,True,0.02,7375,15072,265000
Signal,15,15,True,True,0.02,7373,15072,266000
Signal,15,15,True,True,0.02,7364,15072,267000
Signal,15,15,True,True,0.02,7369,15072,268000
Signal,15,15,True,True,0.02,7361,15072,269000
Signal,15,15,True,True,0.02,7369,15072,270000
Signal,15,15,True,True,0.02,7376,15072,271000
Signal,15,15,True,True,0.02,7365,15072,272000
Signal,15,15,True,True,0.02,7378,15072,273000
Signal,15,15,True,True,0.02,7378,15072,274000
Signal,15,15,True,True,0.02,7367,15072,275000
Signal,15,15,True,True,0.02,7355,15072,276000
Signal,15,15,True,True,0.02,7362,15072,277000
Signal,15,15,True,True,0.02,7378,15072,278000
Signal,15,15,True,True,0.02,7385,15072,279000
Signal,15,15,True,True,0.02,7403,15072,280000
Signal,15,15,True,True,0.02,7411,15072,281000
Signal,15,15,True,True,0.02,7405,15072,282000
Signal,15,15,True,True,0.02,7402,15072,283000
Signal,15,15,True,True,0.02,7395,15072,284000
Signal,15,15,True,True,0.02,7395,15072,285000
Signal,15,15,True,True,0.02,7403,15072,286000
Signal,15,15,True,True,0.02,7410,15072,287000
Signal,15,15,True,True,0.02,7396,15072,288000
Signal,15,15,True,True,0.02,7411,15072,289000
Signal,15,15,True,True,0.02,7412,15072,290000
Signal,15,15,True,True,0.02,7444,15072,291000
Signal,15,15,True,True,0.02,7443,15072,292000
Signal,15,15,True,True,0.02,7446,15072,293000
Signal,15,15,True,True,0.02,7439,15072,294000
Signal,15,15,True,True,0.02,7433,15072,295000
Signal,15,15,True,True,0.02,7429,15072,296000
Signal,15,15,True,True,0.02,7429,15072,297000
Signal,15,15,True,True,0.02,7434,15072,298000
Signal,15,15,True,True,0.02,7439,15072,299000
Signal,15,15,True,True,0.02,7433,15072,300000
Signal,15,15,True,True,0.02,7444,15072,301000
Signal,15,15,True,True,0.02,7441,15072,302000
Signal,15,15,True,True,0.02,7444,15072,303000
Signal,15,15,True,True,0.02,7433,15072,304000
Signal,15,15,True,True,0.02,7431,15072,305000
Signal,15,15,True,True,0.02,7414,15072,306000
Signal,15,15,True,True,0.02,7398,15072,307000
Signal,15,15,True,True,0.02,7401,15072,308000
Signal,15,15,True,True,0.02,7405,15072,309000
Signal,15,15,True,True,0.02,7411,15072,310000
Signal,15,15,True,True,0.02,7416,15072,311000
Signal,15,15,True,True,0.02,7439,15072,312000
Signal,15,15,True,True,0.02,7434,15072,313000
Signal,15,15,True,True,0.02,7436,15072,314000
Signal,15,15,True,True,0.02,7443,15072,315000
Signal,15,15,True,True,0.02,7442,15072,316000
Signal,15,15,True,True,0.02,7462,15072,317000
Signal,15,15,True,True,0.02,7484,15072,318000
Signal,15,15,True,True,0.02,7480,15072,319000
Signal,15,15,True,True,0.02,7476,15072,320000
Signal,15,15,True,True,0.02,7485,15072,321000
Signal,15,15,True,True,0.02,7489,15072,322000
Signal,15,15,True,True,0.02,7493,15072,323000
Signal,15,15,True,True,0.02,7496,15072,324000
Signal,15,15,True,True,0.02,7505,15072,325000
Signal,15,15,True,True,0.02,7517,15072,326000
Signal,15,15,True,True,0.02,7513,15072,327000
Signal,15,15,True,True,0.02,7510,15072,328000
Signal,15,15,True,True,0.02,7513,15072,329000
Signal,15,15,True,True,0.02,7527,15072,330000
Signal,15,15,True,True,0.02,7518,15072,331000
Signal,15,15,True,True,0.02,7511,15072,332000
Signal,15,15,True,True,0.02,7522,15072,333000
Signal,15,15,True,True,0.02,7542,15072,334000
Signal,15,15,True,True,0.02,7540,15072,335000
Signal,15,15,True,True,0.02,7539,15072,336000
Signal,15,15,True,True,0.02,7525,15072,337000
Signal,15,15,True,True,0.02,7512,15072,338000
Signal,15,15,True,True,0.02,7524,15072,339000
Signal,15,15,True,True,0.02,7522,15072,340000
Signal,15,15,True,True,0.02,7519,15072,341000
Signal,15,15,True,True,0.02,7495,15072,342000
Signal,15,15,True,True,0.02,7492,15072,343000
Signal,15,15,True,True,0.02,7513,15072,344000
Signal,15,15,True,True,0.02,7489,15072,345000
Signal,15,15,True,True,0.02,7465,15072,346000
Signal,15,15,True,True,0.02,7455,15072,347000
Signal,15,15,True,True,0.02,7449,15072,348000
Signal,15,15,True,True,0.02,7447,15072,349000
Signal,15,15,True,True,0.02,7448,15072,350000
Signal,15,15,True,True,0.02,7438,15072,351000
Signal,15,15,True,True,0.02,7431,15072,352000
Signal,15,15,True,True,0.02,7439,15072,353000
Signal,15,15,True,True,0.02,7433,15072,354000
Signal,15,15,True,True,0.02,7439,15072,355000
Signal,15,15,True,True,0.02,7451,15072,356000
Signal,15,15,True,True,0.02,7447,15072,357000
Signal,15,15,True,True,0.02,7449,15072,358000
Signal,15,15,True,True,0.02,7429,15072,359000
Signal,15,15,True,True,0.02,7431,15072,360000
Signal,15,15,True,True,0.02,7431,15072,361000
Signal,15,15,True,True,0.02,7429,15072,362000
Signal,15,15,True,True,0.02,7438,15072,363000
Signal,15,15,True,True,0.02,7418,15072,364000
Signal,15,15,True,True,0.02,7406,15072,365000
Signal,15,15,True,True,0.02,7408,15072,366000
Signal,15,15,True,True,0.02,7411,15072,367000
Signal,15,15,True,True,0.02,7410,15072,368000
Signal,15,15,True,True,0.02,7409,15072,369000
Signal,15,15,True,True,0.02,7384,15072,370000
Signal,15,15,True,True,0.02,7384,15072,371000
Signal,15,15,True,True,0.02,7394,15072,372000
Signal,15,15,True,True,0.02,7394,15072,373000
Signal,15,15,True,True,0.02,7403,15072,374000
Signal,15,15,True,True,0.02,7395,15072,375000
Signal,15,15,True,True,0.02,7404,15072,376000
Signal,15,15,True,True,0.02,7404,15072,377000
Signal,15,15,True,True,0.02,7408,15072,378000
Signal,15,15,True,True,0.02,7403,15072,379000
Signal,15,15,True,True,0.02,7398,15072,380000
Signal,15,15,True,True,0.02,7402,15072,381000
Signal,15,15,True,True,0.02,7405,15072,382000
Signal,15,15,True,True,0.02,7401,15072,383000
Signal,15,15,True,True,0.02,7404,15072,384000
Signal,15,15,True,True,0.02,7396,15072,385000
Signal,15,15,True,True,0.02,7415,15072,386000
Signal,15,15,True,True,0.02,7408,15072,387000
Signal,15,15,True,True,0.02,7412,15072,388000
Signal,15,15,True,True,0.02,7421,15072,389000
Signal,15,15,True,True,0.02,7425,15072,390000
Signal,15,15,True,True,0.02,7445,15072,391000
Signal,15,15,True,True,0.02,7466,15072,392000
Signal,15,15,True,True,0.02,7476,15072,393000
Signal,15,15,True,True,0.02,7458,15072,394000
Signal,15,15,True,True,0.02,7442,15072,395000
Signal,15,15,True,True,0.02,7452,15072,396000
Signal,15,15,True,True,0.02,7450,15072,397000
Signal,15,15,True,True,0.02,7460,15072,398000
Signal,15,15,True,True,0.02,7468,15072,399000
Signal,15,15,True,True,0.02,7479,15072,400000
Signal,15,15,True,True,0.02,7489,15072,401000
Signal,15,15,True,True,0.02,7482,15072,402000
Signal,15,15,True,True,0.02,7482,15072,403000
Signal,15,15,True,True,0.02,7462,15072,404000
Signal,15,15,True,True,0.02,7473,15072,405000
Signal,15,15,True,True,0.02,7483,15072,406000
Signal,15,15,True,True,0.02,7474,15072,407000
Signal,15,15,True,True,0.02,7474,15072,408000
Signal,15,15,True,True,0.02,7461,15072,409000
Signal,15,15,True,True,0.02,7456,15072,410000
Signal,15,15,True,True,0.02,7454,15072,411000
Signal,15,15,True,True,0.02,7459,15072,412000
Signal,15,15,True,True,0.02,7455,15072,413000
Signal,15,15,True,True,0.02,7469,15072,414000
Signal,15,15,True,True,0.02,7467,15072,415000
Signal,15,15,True,True,0.02,7467,15072,416000
Signal,15,15,True,True,0.02,7465,15072,417000
Signal,15,15,True,True,0.02,7487,15072,418000
Signal,15,15,True,True,0.02,7487,15072,419000
Signal,15,15,True,True,0.02,7500,15072,420000
Signal,15,15,True,True,0.02,7494,15072,421000
Signal,15,15,True,True,0.02,7503,15072,422000
Signal,15,15,True,True,0.02,7481,15072,423000
Signal,15,15,True,True,0.02,7481,15072,424000
Signal,15,15,True,True,0.02,7475,15072,425000
Signal,15,15,True,True,0.02,7457,15072,426000
Signal,15,15,True,True,0.02,7457,15072,427000
Signal,15,15,True,True,0.02,7468,15072,428000
Signal,15,15,True,True,0.02,7468,15072,429000
Signal,15,15,True,True,0.02,7471,15072,430000
Signal,15,15,True,True,0.02,7475,15072,431000
Signal,15,15,True,True,0.02,7488,15072,432000
Signal,15,15,True,True,0.02,7499,15072,433000
Signal,15,15,True,True,0.02,7498,15072,434000
Signal,15,15,True,True,0.02,7506,15072,435000
Signal,15,15,True,True,0.02,7501,15072,436000
Signal,15,15,True,True,0.02,7499,15072,437000
Signal,15,15,True,True,0.02,7490,15072,438000
Signal,15,15,True,True,0.02,7486,15072,439000
Signal,15,15,True,True,0.02,7493,15072,440000
Signal,15,15,True,True,0.02,7479,15072,441000
Signal,15,15,True,True,0.02,7504,15072,442000
Signal,15,15,True,True,0.02,7504,15072,443000
Signal,15,15,True,True,0.02,7502,15072,444000
Signal,15,15,True,True,0.02,7504,15072,445000
Signal,15,15,True,True,0.02,7510,15072,446000
Signal,15,15,True,True,0.02,7509,15072,447000
Signal,15,15,True,True,0.02,7525,15072,448000
Signal,15,15,True,True,0.02,7512,15072,449000
Signal,15,15,True,True,0.02,7522,15072,450000
Signal,15,15,True,True,0.02,7515,15072,451000
Signal,15,15,True,True,0.02,7512,15072,452000
Signal,15,15,True,True,0.02,7514,15072,453000
Signal,15,15,True,True,0.02,7509,15072,454000
Signal,15,15,True,True,0.02,7522,15072,455000
Signal,15,15,True,True,0.02,7517,15072,456000
Signal,15,15,True,True,0.02,7507,15072,457000
Signal,15,15,True,True,0.02,7508,15072,458000
Signal,15,15,True,True,0.02,7502,15072,459000
Signal,15,15,True,True,0.02,7496,15072,460000
Signal,15,15,True,True,0.02,7502,15072,461000
Signal,15,15,True,True,0.02,7512,15072,462000
Signal,15,15,True,True,0.02,7514,15072,463000
Signal,15,15,True,True,0.02,7527,15072,464000
Signal,15,15,True,True,0.02,7547,15072,465000
Signal,15,15,True,True,0.02,7538,15072,466000
Signal,15,15,True,True,0.02,7549,15072,467000
Signal,15,15,True,True,0.02,7561,15072,468000
Signal,15,15,True,True,0.02,7565,15072,469000
Signal,15,15,True,True,0.02,7573,15072,470000
Signal,15,15,True,True,0.02,7575,15072,471000
Signal,15,15,True,True,0.02,7574,15072,472000
Signal,15,15,True,True,0.02,7550,15072,473000
Signal,15,15,True,True,0.02,7562,15072,474000
Signal,15,15,True,True,0.02,7569,15072,475000
Signal,15,15,True,True,0.02,7569,15072,476000
Signal,15,15,True,True,0.02,7569,15072,477000
Signal,15,15,True,True,0.02,7567,15072,478000
Signal,15,15,True,True,0.02,7563,15072,479000
Signal,15,15,True,True,0.02,7564,15072,480000
Signal,15,15,True,True,0.02,7567,15072,481000
Signal,15,15,True,True,0.02,7558,15072,482000
Signal,15,15,True,True,0.02,7559,15072,483000
Signal,15,15,True,True,0.02,7536,15072,484000
Signal,15,15,True,True,0.02,7543,15072,485000
Signal,15,15,True,True,0.02,7540,15072,486000
Signal,15,15,True,True,0.02,7570,15072,487000
Signal,15,15,True,True,0.02,7559,15072,488000
Signal,15,15,True,True,0.02,7551,15072,489000
Signal,15,15,True,True,0.02,7555,15072,490000
Signal,15,15,True,True,0.02,7554,15072,491000
Signal,15,15,True,True,0.02,7540,15072,492000
Signal,15,15,True,True,0.02,7534,15072,493000
Signal,15,15,True,True,0.02,7545,15072,494000
Signal,15,15,True,True,0.02,7555,15072,495000
Signal,15,15,True,True,0.02,7553,15072,496000
Signal,15,15,True,True,0.02,7545,15072,497000
Signal,15,15,True,True,0.02,7521,15072,498000
Signal,15,15,True,True,0.02,7532,15072,499000
Signal,15,15,True,True,0.02,7529,15072,500000
Signal,15,15,True,True,0.02,7529,15072,501000
Signal,15,15,True,True,0.02,7538,15072,502000
Signal,15,15,True,True,0.02,7534,15072,503000
Signal,15,15,True,True,0.02,7539,15072,504000
Signal,15,15,True,True,0.02,7540,15072,505000
Signal,15,15,True,True,0.02,7518,15072,506000
Signal,15,15,True,True,0.02,7535,15072,507000
Signal,15,15,True,True,0.02,7533,15072,508000
Signal,15,15,True,True,0.02,7542,15072,509000
Signal,15,15,True,True,0.02,7543,15072,510000
Signal,15,15,True,True,0.02,7546,15072,511000
Signal,15,15,True,True,0.02,7544,15072,512000
Signal,15,15,True,True,0.02,7543,15072,513000
Signal,15,15,True,True,0.02,7537,15072,514000
Signal,15,15,True,True,0.02,7537,15072,515000
Signal,15,15,True,True,0.02,7525,15072,516000
Signal,15,15,True,True,0.02,7530,15072,517000
Signal,15,15,True,True,0.02,7523,15072,518000
Signal,15,15,True,True,0.02,7541,15072,519000
Signal,15,15,True,True,0.02,7544,15072,520000
Signal,15,15,True,True,0.02,7536,15072,521000
Signal,15,15,True,True,0.02,7533,15072,522000
Signal,15,15,True,True,0.02,7539,15072,523000
Signal,15,15,True,True,0.02,7556,15072,524000
Signal,15,15,True,True,0.02,7562,15072,525000
Signal,15,15,True,True,0.02,7570,15072,526000
Signal,15,15,True,True,0.02,7563,15072,527000
Signal,15,15,True,True,0.02,7575,15072,528000
Signal,15,15,True,True,0.02,7569,15072,529000
Signal,15,15,True,True,0.02,7549,15072,530000
Signal,15,15,True,True,0.02,7553,15072,531000
Signal,15,15,True,True,0.02,7561,15072,532000
Signal,15,15,True,True,0.02,7575,15072,533000
Signal,15,15,True,True,0.02,7579,15072,534000
Signal,15,15,True,True,0.02,7565,15072,535000
Signal,15,15,True,True,0.02,7584,15072,536000
Signal,15,15,True,True,0.02,7599,15072,537000
Signal,15,15,True,True,0.02,7597,15072,538000
Signal,15,15,True,True,0.02,7604,15072,539000
Signal,15,15,True,True,0.02,7584,15072,540000
Signal,15,15,True,True,0.02,7592,15072,541000
Signal,15,15,True,True,0.02,7595,15072,542000
Signal,15,15,True,True,0.02,7582,15072,543000
Signal,15,15,True,True,0.02,7576,15072,544000
Signal,15,15,True,True,0.02,7583,15072,545000
Signal,15,15,True,True,0.02,7601,15072,546000
Signal,15,15,True,True,0.02,7624,15072,547000
Signal,15,15,True,True,0.02,7632,15072,548000
Signal,15,15,True,True,0.02,7644,15072,549000
Signal,15,15,True,True,0.02,7625,15072,550000
Signal,15,15,True,True,0.02,7611,15072,551000
Signal,15,15,True,True,0.02,7609,15072,552000
Signal,15,15,True,True,0.02,7607,15072,553000
Signal,15,15,True,True,0.02,7603,15072,554000
Signal,15,15,True,True,0.02,7600,15072,555000
Signal,15,15,True,True,0.02,7604,15072,556000
Signal,15,15,True,True,0.02,7589,15072,557000
Signal,15,15,True,True,0.02,7590,15072,558000
Signal,15,15,True,True,0.02,7571,15072,559000
Signal,15,15,True,True,0.02,7569,15072,560000
Signal,15,15,True,True,0.02,7561,15072,561000
Signal,15,15,True,True,0.02,7563,15072,562000
Signal,15,15,True,True,0.02,7568,15072,563000
Signal,15,15,True,True,0.02,7579,15072,564000
Signal,15,15,True,True,0.02,7573,15072,565000
Signal,15,15,True,True,0.02,7554,15072,566000
Signal,15,15,True,True,0.02,7571,15072,567000
Signal,15,15,True,True,0.02,7582,15072,568000
Signal,15,15,True,True,0.02,7584,15072,569000
Signal,15,15,True,True,0.02,7607,15072,570000
Signal,15,15,True,True,0.02,7627,15072,571000
Signal,15,15,True,True,0.02,7613,15072,572000
Signal,15,15,True,True,0.02,7601,15072,573000
Signal,15,15,True,True,0.02,7592,15072,574000
Signal,15,15,True,True,0.02,7598,15072,575000
Signal,15,15,True,True,0.02,7593,15072,576000
Signal,15,15,True,True,0.02,7579,15072,577000
Signal,15,15,True,True,0.02,7586,15072,578000
Signal,15,15,True,True,0.02,7585,15072,579000
Signal,15,15,True,True,0.02,7575,15072,580000
Signal,15,15,True,True,0.02,7575,15072,581000
Signal,15,15,True,True,0.02,7597,15072,582000
Signal,15,15,True,True,0.02,7597,15072,583000
Signal,15,15,True,True,0.02,7599,15072,584000
Signal,15,15,True,True,0.02,7630,15072,585000
Signal,15,15,True,True,0.02,7623,15072,586000
Signal,15,15,True,True,0.02,7621,15072,587000
Signal,15,15,True,True,0.02,7632,15072,588000
Signal,15,15,True,True,0.02,7617,15072,589000
Signal,15,15,True,True,0.02,7606,15072,590000
Signal,15,15,True,True,0.02,7593,15072,591000
Signal,15,15,True,True,0.02,7577,15072,592000
Signal,15,15,True,True,0.02,7584,15072,593000
Signal,15,15,True,True,0.02,7577,15072,594000
Signal,15,15,True,True,0.02,7572,15072,595000
Signal,15,15,True,True,0.02,7565,15072,596000
Signal,15,15,True,True,0.02,7580,15072,597000
Signal,15,15,True,True,0.02,7572,15072,598000
Signal,15,15,True,True,0.02,7572,15072,599000
Signal,15,15,True,True,0.02,7554,15072,600000
Signal,15,15,True,True,0.02,7541,15072,601000
Signal,15,15,True,True,0.02,7541,15072,602000
Signal,15,15,True,True,0.02,7546,15072,603000
Signal,15,15,True,True,0.02,7545,15072,604000
Signal,15,15,True,True,0.02,7549,15072,605000
Signal,15,15,True,True,0.02,7534,15072,606000
Signal,15,15,True,True,0.02,7515,15072,607000
Signal,15,15,True,True,0.02,7518,15072,608000
Signal,15,15,True,True,0.02,7530,15072,609000
Signal,15,15,True,True,0.02,7523,15072,610000
Signal,15,15,True,True,0.02,7531,15072,611000
Signal,15,15,True,True,0.02,7541,15072,612000
Signal,15,15,True,True,0.02,7544,15072,613000
Signal,15,15,True,True,0.02,7537,15072,614000
Signal,15,15,True,True,0.02,7531,15072,615000
Signal,15,15,True,True,0.02,7527,15072,616000
Signal,15,15,True,True,0.02,7542,15072,617000
Signal,15,15,True,True,0.02,7549,15072,618000
Signal,15,15,True,True,0.02,7558,15072,619000
Signal,15,15,True,True,0.02,7566,15072,620000
Signal,15,15,True,True,0.02,7550,15072,621000
Signal,15,15,True,True,0.02,7552,15072,622000
Signal,15,15,True,True,0.02,7556,15072,623000
Signal,15,15,True,True,0.02,7543,15072,624000
Signal,15,15,True,True,0.02,7533,15072,625000
Signal,15,15,True,True,0.02,7537,15072,626000
Signal,15,15,True,True,0.02,7539,15072,627000
Signal,15,15,True,True,0.02,7535,15072,628000
Signal,15,15,True,True,0.02,7550,15072,629000
Signal,15,15,True,True,0.02,7548,15072,630000
Signal,15,15,True,True,0.02,7546,15072,631000
Signal,15,15,True,True,0.02,7553,15072,632000
Signal,15,15,True,True,0.02,7542,15072,633000
Signal,15,15,True,True,0.02,7550,15072,634000
Signal,15,15,True,True,0.02,7548,15072,635000
Signal,15,15,True,True,0.02,7532,15072,636000
Signal,15,15,True,True,0.02,7524,15072,637000
Signal,15,15,True,True,0.02,7511,15072,638000
Signal,15,15,True,True,0.02,7508,15072,639000
Signal,15,15,True,True,0.02,7495,15072,640000
Signal,15,15,True,True,0.02,7496,15072,641000
Signal,15,15,True,True,0.02,7503,15072,642000
Signal,15,15,True,True,0.02,7513,15072,643000
Signal,15,15,True,True,0.02,7516,15072,644000
Signal,15,15,True,True,0.02,7488,15072,645000
Signal,15,15,True,True,0.02,7500,15072,646000
Signal,15,15,True,True,0.02,7484,15072,647000
Signal,15,15,True,True,0.02,7488,15072,648000
Signal,15,15,True,True,0.02,7478,15072,649000
Signal,15,15,True,True,0.02,7481,15072,650000
Signal,15,15,True,True,0.02,7468,15072,651000
Signal,15,15,True,True,0.02,7474,15072,652000
Signal,15,15,True,True,0.02,7473,15072,653000
Signal,15,15,True,True,0.02,7475,15072,654000
Signal,15,15,True,True,0.02,7487,15072,655000
Signal,15,15,True,True,0.02,7487,15072,656000
Signal,15,15,True,True,0.02,7484,15072,657000
Signal,15,15,True,True,0.02,7473,15072,658000
Signal,15,15,True,True,0.02,7469,15072,659000
Signal,15,15,True,True,0.02,7489,15072,660000
Signal,15,15,True,True,0.02,7489,15072,661000
Signal,15,15,True,True,0.02,7478,15072,662000
Signal,15,15,True,True,0.02,7493,15072,663000
Signal,15,15,True,True,0.02,7483,15072,664000
Signal,15,15,True,True,0.02,7470,15072,665000
Signal,15,15,True,True,0.02,7479,15072,666000
Signal,15,15,True,True,0.02,7473,15072,667000
Signal,15,15,True,True,0.02,7461,15072,668000
Signal,15,15,True,True,0.02,7458,15072,669000
Signal,15,15,True,True,0.02,7451,15072,670000
Signal,15,15,True,True,0.02,7459,15072,671000
Signal,15,15,True,True,0.02,7455,15072,672000
Signal,15,15,True,True,0.02,7449,15072,673000
Signal,15,15,True,True,0.02,7447,15072,674000
Signal,15,15,True,True,0.02,7437,15072,675000
Signal,15,15,True,True,0.02,7443,15072,676000
Signal,15,15,True,True,0.02,7435,15072,677000
Signal,15,15,True,True,0.02,7454,15072,678000
Signal,15,15,True,True,0.02,7432,15072,679000
Signal,15,15,True,True,0.02,7446,15072,680000
Signal,15,15,True,True,0.02,7433,15072,681000
Signal,15,15,True,True,0.02,7434,15072,682000
Signal,15,15,True,True,0.02,7435,15072,683000
Signal,15,15,True,True,0.02,7444,15072,684000
Signal,15,15,True,True,0.02,7433,15072,685000
Signal,15,15,True,True,0.02,7435,15072,686000
Signal,15,15,True,True,0.02,7438,15072,687000
Signal,15,15,True,True,0.02,7437,15072,688000
Signal,15,15,True,True,0.02,7473,15072,689000
Signal,15,15,True,True,0.02,7483,15072,690000
Signal,15,15,True,True,0.02,7456,15072,691000
Signal,15,15,True,True,0.02,7460,15072,692000
Signal,15,15,True,True,0.02,7457,15072,693000
Signal,15,15,True,True,0.02,7462,15072,694000
Signal,15,15,True,True,0.02,7446,15072,695000
Signal,15,15,True,True,0.02,7433,15072,696000
Signal,15,15,True,True,0.02,7457,15072,697000
Signal,15,15,True,True,0.02,7465,15072,698000
Signal,15,15,True,True,0.02,7468,15072,699000
Signal,15,15,True,True,0.02,7495,15072,700000
Signal,15,15,True,True,0.02,7498,15072,701000
Signal,15,15,True,True,0.02,7508,15072,702000
Signal,15,15,True,True,0.02,7498,15072,703000
Signal,15,15,True,True,0.02,7503,15072,704000
Signal,15,15,True,True,0.02,7499,15072,705000
Signal,15,15,True,True,0.02,7509,15072,706000
Signal,15,15,True,True,0.02,7502,15072,707000
Signal,15,15,True,True,0.02,7502,15072,708000
Signal,15,15,True,True,0.02,7492,15072,709000
Signal,15,15,True,True,0.02,7473,15072,710000
Signal,15,15,True,True,0.02,7460,15072,711000
Signal,15,15,True,True,0.02,7464,15072,712000
Signal,15,15,True,True,0.02,7487,15072,713000
Signal,15,15,True,True,0.02,7481,15072,714000
Signal,15,15,True,True,0.02,7489,15072,715000
Signal,15,15,True,True,0.02,7508,15072,716000
Signal,15,15,True,True,0.02,7509,15072,717000
Signal,15,15,True,True,0.02,7494,15072,718000
Signal,15,15,True,True,0.02,7486,15072,719000
Signal,15,15,True,True,0.02,7490,15072,720000
Signal,15,15,True,True,0.02,7501,15072,721000
Signal,15,15,True,True,0.02,7499,15072,722000
Signal,15,15,True,True,0.02,7496,15072,723000
Signal,15,15,True,True,0.02,7495,15072,724000
Signal,15,15,True,True,0.02,7490,15072,725000
Signal,15,15,True,True,0.02,7489,15072,726000
Signal,15,15,True,True,0.02,7501,15072,727000
Signal,15,15,True,True,0.02,7518,15072,728000
Signal,15,15,True,True,0.02,7517,15072,729000
Signal,15,15,True,True,0.02,7532,15072,730000
Signal,15,15,True,True,0.02,7523,15072,731000
Signal,15,15,True,True,0.02,7531,15072,732000
Signal,15,15,True,True,0.02,7538,15072,733000
Signal,15,15,True,True,0.02,7535,15072,734000
Signal,15,15,True,True,0.02,7547,15072,735000
Signal,15,15,True,True,0.02,7559,15072,736000
Signal,15,15,True,True,0.02,7543,15072,737000
Signal,15,15,True,True,0.02,7543,15072,738000
Signal,15,15,True,True,0.02,7554,15072,739000
Signal,15,15,True,True,0.02,7538,15072,740000
Signal,15,15,True,True,0.02,7541,15072,741000
Signal,15,15,True,True,0.02,7558,15072,742000
Signal,15,15,True,True,0.02,7537,15072,743000
Signal,15,15,True,True,0.02,7526,15072,744000
Signal,15,15,True,True,0.02,7520,15072,745000
Signal,15,15,True,True,0.02,7543,15072,746000
Signal,15,15,True,True,0.02,7535,15072,747000
Signal,15,15,True,True,0.02,7520,15072,748000
Signal,15,15,True,True,0.02,7506,15072,749000
Signal,15,15,True,True,0.02,7501,15072,750000
Signal,15,15,True,True,0.02,7506,15072,751000
Signal,15,15,True,True,0.02,7504,15072,752000
Signal,15,15,True,True,0.02,7529,15072,753000
Signal,15,15,True,True,0.02,7530,15072,754000
Signal,15,15,True,True,0.02,7530,15072,755000
Signal,15,15,True,True,0.02,7525,15072,756000
Signal,15,15,True,True,0.02,7512,15072,757000
Signal,15,15,True,True,0.02,7526,15072,758000
Signal,15,15,True,True,0.02,7523,15072,759000
Signal,15,15,True,True,0.02,7525,15072,760000
Signal,15,15,True,True,0.02,7514,15072,761000
Signal,15,15,True,True,0.02,7523,15072,762000
Signal,15,15,True,True,0.02,7531,15072,763000
Signal,15,15,True,True,0.02,7515,15072,764000
Signal,15,15,True,True,0.02,7513,15072,765000
Signal,15,15,True,True,0.02,7520,15072,766000
Signal,15,15,True,True,0.02,7524,15072,767000
Signal,15,15,True,True,0.02,7516,15072,768000
Signal,15,15,True,True,0.02,7515,15072,769000
Signal,15,15,True,True,0.02,7505,15072,770000
Signal,15,15,True,True,0.02,7516,15072,771000
Signal,15,15,True,True,0.02,7522,15072,772000
Signal,15,15,True,True,0.02,7528,15072,773000
Signal,15,15,True,True,0.02,7525,15072,774000
Signal,15,15,True,True,0.02,7539,15072,775000
Signal,15,15,True,True,0.02,7546,15072,776000
Signal,15,15,True,True,0.02,7550,15072,777000
Signal,15,15,True,True,0.02,7552,15072,778000
Signal,15,15,True,True,0.02,7542,15072,779000
Signal,15,15,True,True,0.02,7526,15072,780000
Signal,15,15,True,True,0.02,7528,15072,781000
Signal,15,15,True,True,0.02,7534,15072,782000
Signal,15,15,True,True,0.02,7533,15072,783000
Signal,15,15,True,True,0.02,7538,15072,784000
Signal,15,15,True,True,0.02,7535,15072,785000
Signal,15,15,True,True,0.02,7554,15072,786000
Signal,15,15,True,True,0.02,7563,15072,787000
Signal,15,15,True,True,0.02,7568,15072,788000
Signal,15,15,True,True,0.02,7583,15072,789000
Signal,15,15,True,True,0.02,7581,15072,790000
Signal,15,15,True,True,0.02,7586,15072,791000
Signal,15,15,True,True,0.02,7577,15072,792000
Signal,15,15,True,True,0.02,7589,15072,793000
Signal,15,15,True,True,0.02,7582,15072,794000
Signal,15,15,True,True,0.02,7557,15072,795000
Signal,15,15,True,True,0.02,7573,15072,796000
Signal,15,15,True,True,0.02,7567,15072,797000
Signal,15,15,True,True,0.02,7559,15072,798000
Signal,15,15,True,True,0.02,7554,15072,799000
Signal,15,15,True,True,0.02,7540,15072,800000
Signal,15,15,True,True,0.02,7531,15072,801000
Signal,15,15,True,True,0.02,7524,15072,802000
Signal,15,15,True,True,0.02,7515,15072,803000
Signal,15,15,True,True,0.02,7507,15072,804000
Signal,15,15,True,True,0.02,7495,15072,805000
Signal,15,15,True,True,0.02,7504,15072,806000
Signal,15,15,True,True,0.02,7501,15072,807000
Signal,15,15,True,True,0.02,7492,15072,808000
Signal,15,15,True,True,0.02,7504,15072,809000
Signal,15,15,True,True,0.02,7515,15072,810000
Signal,15,15,True,True,0.02,7514,15072,811000
Signal,15,15,True,True,0.02,7512,15072,812000
Signal,15,15,True,True,0.02,7514,15072,813000
Signal,15,15,True,True,0.02,7513,15072,814000
